State,Scheduled employment,Category,Category details,Effective from,Notification date,Daily rate,Monthly rate,PDF URL,Notes
WestBengal,"Malls, Multiplexes, Departmental Stores",Highly Skilled,,01-07-2025,17-06-2025,529,13748,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,"Malls, Multiplexes, Departmental Stores",Unskilled,,01-07-2025,17-06-2025,375,9760,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,"Malls, Multiplexes, Departmental Stores",Semi-skilled,,01-07-2025,17-06-2025,413,10733,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,"Malls, Multiplexes, Departmental Stores",Skilled,,01-07-2025,17-06-2025,454,11807,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,"Malls, Multiplexes, Departmental Stores",Highly Skilled,,01-07-2025,17-06-2025,500,12990,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,Salons and Beauty Parlours,Unskilled,,01-07-2025,17-06-2025,397,10329,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,Salons and Beauty Parlours,Semi-skilled,,01-07-2025,17-06-2025,437,11363,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,Salons and Beauty Parlours,Skilled,,01-07-2025,17-06-2025,481,12499,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,Salons and Beauty Parlours,Highly Skilled,,01-07-2025,17-06-2025,529,13748,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,Salons and Beauty Parlours,Unskilled,,01-07-2025,17-06-2025,375,9760,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,Salons and Beauty Parlours,Semi-skilled,,01-07-2025,17-06-2025,413,10733,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,Salons and Beauty Parlours,Skilled,,01-07-2025,17-06-2025,454,11807,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
WestBengal,Salons and Beauty Parlours,Highly Skilled,,01-07-2025,17-06-2025,500,12990,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Factories Act Notified Establishments,Unskilled,,01-07-2025,17-06-2025,,10329,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Loading and Unloading Operations,Unskilled,,01-07-2025,17-06-2025,,10329,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Loading and Unloading Operations,Semi-skilled,,01-07-2025,17-06-2025,,11363,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Loading and Unloading Operations,Skilled,,01-07-2025,17-06-2025,,12499,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Loading and Unloading Operations,Highly Skilled,,01-07-2025,17-06-2025,,13748,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Loading and Unloading Operations,Unskilled,,01-07-2025,17-06-2025,,9760,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Loading and Unloading Operations,Semi-skilled,,01-07-2025,17-06-2025,,10733,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Loading and Unloading Operations,Skilled,,01-07-2025,17-06-2025,,11807,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Loading and Unloading Operations,Highly Skilled,,01-07-2025,17-06-2025,,12990,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Refractory Industry,Unskilled,,01-07-2025,17-06-2025,,10329,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Refractory Industry,Semi-skilled,,01-07-2025,17-06-2025,,11363,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Refractory Industry,Skilled,,01-07-2025,17-06-2025,,12499,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Refractory Industry,Highly Skilled,,01-07-2025,17-06-2025,,13748,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Refractory Industry,Unskilled,,01-07-2025,17-06-2025,,9760,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Refractory Industry,Semi-skilled,,01-07-2025,17-06-2025,,10733,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Refractory Industry,Skilled,,01-07-2025,17-06-2025,,11807,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Refractory Industry,Highly Skilled,,01-07-2025,17-06-2025,,12990,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Biscuit Manufacturing,Unskilled,,01-07-2025,17-06-2025,,10329,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Biscuit Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,11363,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Biscuit Manufacturing,Skilled,,01-07-2025,17-06-2025,,12499,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Biscuit Manufacturing,Highly Skilled,,01-07-2025,17-06-2025,,13748,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Biscuit Manufacturing,Unskilled,,01-07-2025,17-06-2025,,9760,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Biscuit Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,10733,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Biscuit Manufacturing,Skilled,,01-07-2025,17-06-2025,,11807,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Biscuit Manufacturing,Highly Skilled,,01-07-2025,17-06-2025,,12990,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Automobile Engineering Repairing Workshops & Garages,Unskilled,,01-07-2025,17-06-2025,,"10,329 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Automobile Engineering Repairing Workshops & Garages,Semi-skilled,,01-07-2025,17-06-2025,,"11,363 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Automobile Engineering Repairing Workshops & Garages,Skilled,,01-07-2025,17-06-2025,,"12,499 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Automobile Engineering Repairing Workshops & Garages,Highly Skilled,,01-07-2025,17-06-2025,,"13,748 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Automobile Engineering Repairing Workshops & Garages,Unskilled,,01-07-2025,17-06-2025,,"9,760 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Automobile Engineering Repairing Workshops & Garages,Semi-skilled,,01-07-2025,17-06-2025,,"10,733 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Automobile Engineering Repairing Workshops & Garages,Skilled,,01-07-2025,17-06-2025,,"11,807 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Automobile Engineering Repairing Workshops & Garages,Highly Skilled,,01-07-2025,17-06-2025,,"12,990 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Beverage Manufacturing and Vending Establishments,Unskilled,,01-07-2025,17-06-2025,,"10,329 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Beverage Manufacturing and Vending Establishments,Semi-skilled,,01-07-2025,17-06-2025,,"11,362 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Beverage Manufacturing and Vending Establishments,Skilled,,01-07-2025,17-06-2025,,"12,499 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Beverage Manufacturing and Vending Establishments,Highly Skilled,,01-07-2025,17-06-2025,,"13,748 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Beverage Manufacturing and Vending Establishments,Unskilled,,01-07-2025,17-06-2025,,"9,760 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Beverage Manufacturing and Vending Establishments,Semi-skilled,,01-07-2025,17-06-2025,,"10,733 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Beverage Manufacturing and Vending Establishments,Skilled,,01-07-2025,17-06-2025,,"11,807 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Beverage Manufacturing and Vending Establishments,Highly Skilled,,01-07-2025,17-06-2025,,"12,990 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Confectionery and Sweets Manufacturing,Unskilled,,01-07-2025,17-06-2025,,"10,329 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Confectionery and Sweets Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,"11,362 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Confectionery and Sweets Manufacturing,Skilled,,01-07-2025,17-06-2025,,"12,499 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Confectionery and Sweets Manufacturing,Highly Skilled,,01-07-2025,17-06-2025,,"13,748 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Confectionery and Sweets Manufacturing,Unskilled,,01-07-2025,17-06-2025,,"9,760 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Confectionery and Sweets Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,"10,733 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Confectionery and Sweets Manufacturing,Skilled,,01-07-2025,17-06-2025,,"11,807 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Confectionery and Sweets Manufacturing,Highly Skilled,,01-07-2025,17-06-2025,,"12,990 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Consumer Cooperative Societies,Unskilled,,01-07-2025,17-06-2025,,"10,329 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Consumer Cooperative Societies,Semi-skilled,,01-07-2025,17-06-2025,,"11,363 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Consumer Cooperative Societies,Skilled,,01-07-2025,17-06-2025,,"12,499 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Consumer Cooperative Societies,Highly Skilled,,01-07-2025,17-06-2025,,"13,748 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Consumer Cooperative Societies,Unskilled,,01-07-2025,17-06-2025,,"9,760 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Consumer Cooperative Societies,Semi-skilled,,01-07-2025,17-06-2025,,"10,733 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Consumer Cooperative Societies,Skilled,,01-07-2025,17-06-2025,,"11,807 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Consumer Cooperative Societies,Highly Skilled,,01-07-2025,17-06-2025,,"12,990 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Courier Services,Unskilled,,01-07-2025,17-06-2025,,"10,329 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Courier Services,Semi-skilled,,01-07-2025,17-06-2025,,"11,363 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Courier Services,Skilled,,01-07-2025,17-06-2025,,"12,499 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Courier Services,Highly Skilled,,01-07-2025,17-06-2025,,"13,748 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Courier Services,Unskilled,,01-07-2025,17-06-2025,,"9,760 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Courier Services,Semi-skilled,,01-07-2025,17-06-2025,,"10,733 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Courier Services,Skilled,,01-07-2025,17-06-2025,,"11,807 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Courier Services,Highly Skilled,,01-07-2025,17-06-2025,,"12,990 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Employees working in Shops and Establishments,Unskilled,,01-07-2025,17-06-2025,,"10,329 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Employees working in Shops and Establishments,Semi-skilled,,01-07-2025,17-06-2025,,"11,363 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Employees working in Shops and Establishments,Skilled,,01-07-2025,17-06-2025,,"12,499 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Employees working in Shops and Establishments,Highly Skilled,,01-07-2025,17-06-2025,,"13,748 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Employees working in Shops and Establishments,Unskilled,,01-07-2025,17-06-2025,,"9,760 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Employees working in Shops and Establishments,Semi-skilled,,01-07-2025,17-06-2025,,"10,733 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Employees working in Shops and Establishments,Skilled,,01-07-2025,17-06-2025,,"11,807 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Employees working in Shops and Establishments,Highly Skilled,,01-07-2025,17-06-2025,,"12,990 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Floor and Wall Tiles Manufacturing,Unskilled,,01-07-2025,17-06-2025,,"10,329 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Floor and Wall Tiles Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,"11,363 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Floor and Wall Tiles Manufacturing,Skilled,,01-07-2025,17-06-2025,,"12,499 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Floor and Wall Tiles Manufacturing,Highly Skilled,,01-07-2025,17-06-2025,,"13,748 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Floor and Wall Tiles Manufacturing,Unskilled,,01-07-2025,17-06-2025,,"9,760 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Floor and Wall Tiles Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,"10,733 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Floor and Wall Tiles Manufacturing,Skilled,,01-07-2025,17-06-2025,,"11,807 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Floor and Wall Tiles Manufacturing,Highly Skilled,,01-07-2025,17-06-2025,,"12,990 ",https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Glass Industry,Unskilled,,01-07-2025,17-06-2025,,10326,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Glass Industry,Semi-skilled,,01-07-2025,17-06-2025,,11358,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Glass Industry,Skilled,,01-07-2025,17-06-2025,,12356,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Glass Industry,Highly Skilled,,01-07-2025,17-06-2025,,13592,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Glass Industry,Unskilled,,01-07-2025,17-06-2025,,9531,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Glass Industry,Semi-skilled,,01-07-2025,17-06-2025,,10483,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Glass Industry,Skilled,,01-07-2025,17-06-2025,,11531,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Glass Industry,Highly Skilled,,01-07-2025,17-06-2025,,12686,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Cream and Candy Manufacturing,Unskilled,,01-07-2025,17-06-2025,,9760,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Cream and Candy Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,10733,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Cream and Candy Manufacturing,Skilled,,01-07-2025,17-06-2025,,11807,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Cream and Candy Manufacturing,Unskilled,,01-07-2025,17-06-2025,,9453,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Cream and Candy Manufacturing,Semi-skilled,,01-07-2025,17-06-2025,,10358,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Cream and Candy Manufacturing,Skilled,,01-07-2025,17-06-2025,,11378,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Factory,Unskilled,,01-07-2025,17-06-2025,,9956,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
West Bengal,Ice Factory,Semi-skilled,,01-07-2025,17-06-2025,,10952,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_f8cb09668f9f4d6393a21ab6bf1dd0ef.pdf,
