State,Scheduled Employment,Category,Category Detail,Zone,Effective From,Notification Date,Daily Rate (₹),Monthly Rate (₹),PDF URL,Notes
Goa,Employment in Processing and Canning of Food Stuff including Fish and Beverages,Category-I (B),Storekeeper; Clerk; Steno-Typist; Supervisor; Driver; Salesman Operator; Grader; Washing Machine Operator; Cashier; Electrician; Carpenter; Refrigerator Mechanic/Operator; Mechanic/Operator,Zone A,01-04-2025,10-04-2025,660,17160,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
Goa,Employment in Processing and Canning of Food Stuff including Fish and Beverages,Category-I (A),Supervisor-in-charge; Accountant; Head Operator; Head Conditioning Operator; Chemist; Sales Supervisor; Office-in-Charge,Zone A,01-04-2025,10-04-2025,702,18252,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
Goa,Employment in Processing and Canning of Food Stuff including Fish and Beverages,Category-III,Grinder; Mixer; Cleaner/Washer Helper; Peeler; Labourer; Bottle Loading Operator; Gardener; Ice Loader,Zone B,01-04-2025,10-04-2025,544,14144,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
Goa,Employment in Processing and Canning of Food Stuff including Fish and Beverages,Category-II,Junior Mechanic; Assistant Store Keeper; Dealing Boy; Mechanic Operator; Processor; Peeling Mechanic Operator; Machine Operator,Zone B,01-04-2025,10-04-2025,605,15730,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
Goa,Employment in Processing and Canning of Food Stuff including Fish and Beverages,Category-I (B),Storekeeper; Clerk; Steno-Typist; Supervisor; Driver; Salesman Operator; Grader; Washing Machine Operator; Cashier; Electrician; Carpenter; Refrigerator Mechanic/Operator; Mechanic/Operator,Zone B,01-04-2025,10-04-2025,660,17160,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
Goa,Employment in Processing and Canning of Food Stuff including Fish and Beverages,Category-I (A),Supervisor-in-charge; Accountant; Head Operator; Head Conditioning Operator; Chemist; Sales Supervisor; Office-in-Charge,Zone B,01-04-2025,10-04-2025,702,18252,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
Goa,Employment in Public Motor Transport Undertaking and Employment in Private Motor Transport Undertaking,Unskilled,Peon; Chowkidar; Sweeper; Porter; Cleaner; Helper; Mazdoor; Watchman; Coolie,Zone A,01-04-2025,10-04-2025,544,14144,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
Goa,Employment in Public Motor Transport Undertaking and Employment in Private Motor Transport Undertaking,Semi-Skilled,Electrician (Helper); Mechanic (Helper); Fitter (Helper); Blacksmith (Helper); Carpenter (Helper); Welder (Helper); Turner (Helper); Machinist (Helper); Cushion Maker (Helper); Vulcanizer (Helper); Painter (Helper); Boring Barman; Sprayman; Conductor,Zone A,01-04-2025,10-04-2025,605,15730,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
Goa,Employment in Public Motor Transport Undertaking and Employment in Private Motor Transport Undertaking,Skilled,Mechanic; Fitter; Electrician; Blacksmith; Carpenter; Welder; Turner; Boring Barman; Machinist; Cushion Maker; Tinsmith; Vulcanizer; Painter; Spray Painter; Re-trader; Moulder; Lineman,Zone A,01-04-2025,10-04-2025,660,17160,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
Goa,Employment in Public Motor Transport Undertaking and Employment in Private Motor Transport Undertaking,Highly Skilled,"Head Mechanic,Garage Supervisor, Driver (Goods Transport), Head Clerk, Auditor/Accountant, Head Cashier",Zone A,01-04-2025,10-04-2025,702,18252,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_3e1f6a570801494f80064dcac890c237.pdf,
