State,Scheduled Employment,Category,Category Detail,Zone,Effective From,Notification Date,Daily Rate (₹),Monthly Rate (₹),PDF URL,Notes
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Heavy Vehicle Driver, Tractor Driver, Multi Axel And Earth Movers Drivers, Crane Vehicle Drivers, Road Roller And Construction Of Road Related Vehicle Drivers",Zone 2,2025-04-01,NaT,671.82,17467.19,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Heavy Vehicle Driver, Tractor Driver, Multi Axel And Earth Movers Drivers, Crane Vehicle Drivers, Road Roller And Construction Of Road Related Vehicle Drivers",Zone 3,2025-04-01,NaT,647.36,16831.31,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Heavy Vehicle Driver, Tractor Driver, Multi Axel And Earth Movers Drivers, Crane Vehicle Drivers, Road Roller And Construction Of Road Related Vehicle Drivers",Zone 4,2025-04-01,NaT,624.07,16225.7,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Car Driver, Jeep Driver, Light Vehicle Drivers",Zone 1,2025-04-01,NaT,648.47,16860.21,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Car Driver, Jeep Driver, Light Vehicle Drivers",Zone 2,2025-04-01,NaT,625.13,16253.23,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Car Driver, Jeep Driver, Light Vehicle Drivers",Zone 3,2025-04-01,NaT,602.9,15675.15,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Car Driver, Jeep Driver, Light Vehicle Drivers",Zone 4,2025-04-01,NaT,581.72,15124.6,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Tom Tom, Three Wheeler Vehicle Drivers",Zone 1,2025-04-01,NaT,603.91,15701.43,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Tom Tom, Three Wheeler Vehicle Drivers",Zone 2,2025-04-01,NaT,582.68,15149.63,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Tom Tom, Three Wheeler Vehicle Drivers",Zone 3,2025-04-01,NaT,562.47,14624.1,,
Karnataka,Employment in Biscuit Manufacturing Establishments,Office staff and Drivers,"Tom Tom, Three Wheeler Vehicle Drivers",Zone 4,2025-04-01,NaT,543.22,14123.6,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Unskilled,"Cleaner / Attender / Sweeper, Other Unskilled Workers",Zone 1,2025-04-01,NaT,660.95,17184.55,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Unskilled,"Cleaner / Attender / Sweeper, Other Unskilled Workers",Zone 2,2025-04-01,NaT,610.72,15878.57,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Unskilled,"Cleaner / Attender / Sweeper, Other Unskilled Workers",Zone 3,2025-04-01,NaT,565.06,14691.32,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Unskilled,"Cleaner / Attender / Sweeper, Other Unskilled Workers",Zone 4,2025-04-01,NaT,519.39,13504.07,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Semi-Skilled,"Assistant Fitter, Assistant Electrician, Assistant Blacksmith, Assistant Welder, Assistant Turner, Assistant Carpenter, Assistant Greaser, Assistant Painter, Salesman, Assistant Mechanic, Learners / Apprentice, Tinker, Tyre Fitter, Other Semi skilled Worker",Zone 1,2025-04-01,NaT,707.53,18395.76,,
