State,Scheduled Employment,Category,Category Detail,Zone,Effective From,Notification Date,Daily Rate (₹),Monthly Rate (₹),PDF URL,Notes
Tripura,Petrol Pump,Skilled (Monthly),,,01-10-2025,28-10-2025,,8812,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Petrol Pump,Semi-skilled (Monthly),,,01-10-2025,28-10-2025,,8353,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Petrol Pump,Un-skilled (Monthly),,,01-10-2025,28-10-2025,,7896,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Loading and unloading,Skilled,,,01-10-2025,28-10-2025,669,20070,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Loading and unloading,Semi-skilled,,,01-10-2025,28-10-2025,622,18660,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Loading and unloading,Unskilled,,,01-10-2025,28-10-2025,574,17220,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Loading and unloading,Dy Managerial/Clerical,,,01-10-2025,28-10-2025,574,17220,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Private Teaching Institutes / Coaching Schools   (High/Higher Secondary Schools),Headmaster/Teacher in charge,,,01-10-2025,28-10-2025,,17665,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Private Teaching Institutes / Coaching Schools   (High/Higher Secondary Schools),Teacher,,,01-10-2025,28-10-2025,,13128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Private Teaching Institutes / Coaching Schools   (High/Higher Secondary Schools),Clerical staff ,,,01-10-2025,28-10-2025,,12739,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Private Teaching Institutes / Coaching Schools   (High/Higher Secondary Schools),Daptri/Helper/Group D staff,,,01-10-2025,28-10-2025,,8505,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
Tripura,Private Teaching Institutes / Coaching Schools:  (Senior Basic and Primary Schools),Headmaster/Teacher in charge,,,01-10-2025,28-10-2025,,12818,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_313f3a6a2c744ea3a3651dc0a785b396.pdf,
